capital-gain,education-num,relationship,workclass,native-country,education,hours-per-week,fnlwgt,marital-status,race,capital-loss,sex,occupation,age,income
0,9,Not-in-family,Private,United-States,HS-grad,60,381611,Married-civ-spouse,White,0,Female,Machine-op-inspct,26,<=50K
0,9,Husband,Private,United-States,HS-grad,25,150997,Never-married,White,0,Male,Craft-repair,46,<=50K
0,9,Husband,Private,United-States,HS-grad,40,62787,Married-civ-spouse,White,0,Male,Craft-repair,35,<=50K
0,9,Husband,Private,United-States,HS-grad,40,168824,Married-civ-spouse,White,0,Female,Prof-specialty,35,<=50K
0,10,Husband,Private,United-States,Some-college,40,31740,Married-civ-spouse,White,0,Male,Sales,43,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,48872,Never-married,White,0,Male,Other-service,24,<=50K
0,11,Not-in-family,Private,United-States,Some-college,60,128392,Married-civ-spouse,White,0,Male,Other-service,29,<=50K
0,14,Husband,Private,United-States,HS-grad,40,80410,Divorced,White,0,Male,Craft-repair,35,>50K
0,13,Unmarried,Private,United-States,Some-college,40,319617,Married-civ-spouse,White,0,Male,Adm-clerical,52,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,186426,Never-married,White,0,Male,Prof-specialty,17,<=50K
0,11,Husband,Private,United-States,11th,45,164948,Married-civ-spouse,White,0,Female,Craft-repair,47,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,268520,Married-civ-spouse,White,0,Male,Prof-specialty,24,<=50K
0,10,Husband,Self-emp-not-inc,United-States,Some-college,40,123620,Married-civ-spouse,White,0,Male,Craft-repair,53,<=50K
0,13,Not-in-family,Private,United-States,Some-college,45,117634,Married-civ-spouse,White,0,Female,Handlers-cleaners,35,<=50K
0,13,Other-relative,Private,United-States,Bachelors,40,312052,Married-civ-spouse,Other,0,Male,Prof-specialty,41,<=50K
0,10,Not-in-family,Private,United-States,Some-college,80,148878,Married-civ-spouse,White,0,Male,Prof-specialty,38,>50K
0,10,Not-in-family,Private,United-States,Some-college,40,208713,Divorced,White,0,Female,Prof-school,42,<=50K
0,10,Husband,Private,United-States,Some-college,40,210114,Never-married,White,0,Female,Craft-repair,32,<=50K
0,9,Not-in-family,Private,United-States,Some-college,40,36383,Never-married,White,0,Male,Prof-specialty,32,>50K
4508,9,Not-in-family,Private,United-States,Bachelors,40,246701,Married-civ-spouse,White,0,Male,Sales,17,>50K
0,9,Own-child,Private,United-States,HS-grad,40,264738,Never-married,White,0,Male,Craft-repair,40,>50K
0,11,Not-in-family,Private,United-States,Bachelors,50,132880,Never-married,Black,0,Male,Exec-managerial,27,<=50K
0,9,Husband,Private,United-States,HS-grad,40,76527,Widowed,White,0,Female,Craft-repair,47,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,245700,Never-married,White,0,Female,Sales,38,<=50K
0,11,Husband,Private,United-States,HS-grad,40,197136,Married-civ-spouse,White,0,Male,Handlers-cleaners,35,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,109518,Never-married,White,0,Male,Other-service,27,>50K
0,13,Husband,Private,United-States,HS-grad,40,41506,Married-civ-spouse,White,0,Male,Adm-clerical,23,>50K
0,10,Husband,Private,United-States,Some-college,40,167568,Married-civ-spouse,White,0,Male,Craft-repair,24,>50K
0,9,Husband,Private,United-States,HS-grad,40,178452,Married-civ-spouse,Other,0,Female,Transport-moving,31,<=50K
0,9,Husband,Self-emp-inc,United-States,Bachelors,50,85892,Married-civ-spouse,White,0,Female,Craft-repair,54,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,83535,Married-civ-spouse,White,0,Female,Prof-specialty,43,>50K
0,10,Not-in-family,Private,United-States,Some-college,40,111334,Never-married,White,0,Male,Other-service,33,>50K
0,10,Husband,Private,United-States,Some-college,40,319025,Married-civ-spouse,White,0,Male,Craft-repair,53,<=50K
0,9,Husband,Private,United-States,HS-grad,45,179533,Never-married,White,0,Female,Exec-managerial,29,<=50K
0,9,Husband,Private,United-States,12th,35,167820,Never-married,White,0,Male,Other-service,35,<=50K
0,11,Not-in-family,Private,United-States,HS-grad,60,208358,Divorced,White,0,Male,Other-service,37,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,230845,Married-civ-spouse,White,0,Female,Transport-moving,28,<=50K
0,9,Husband,Private,United-States,HS-grad,45,34973,Married-civ-spouse,White,0,Female,Sales,49,<=50K
0,10,Husband,Private,United-States,Bachelors,40,303411,Never-married,White,0,Male,Craft-repair,42,>50K
0,13,Husband,Private,United-States,Bachelors,55,94867,Never-married,White,0,Female,Machine-op-inspct,29,<=50K
0,13,Husband,Private,United-States,Bachelors,50,216479,Married-civ-spouse,White,0,Male,Prof-specialty,29,<=50K
99999,9,Own-child,Private,United-States,HS-grad,40,192652,Never-married,White,0,Male,Transport-moving,32,<=50K
0,9,Husband,Private,United-States,HS-grad,40,161038,Married-civ-spouse,White,0,Male,Craft-repair,35,<=50K
0,9,Own-child,Private,United-States,HS-grad,60,191078,Separated,White,0,Male,Other-service,40,<=50K
0,10,Husband,Self-emp-inc,United-States,Some-college,20,284120,Never-married,White,0,Male,Transport-moving,24,<=50K
0,7,Husband,Private,United-States,HS-grad,40,51572,Married-civ-spouse,White,0,Male,Craft-repair,44,<=50K
0,6,Husband,Local-gov,United-States,Bachelors,40,81179,Never-married,White,0,Male,Craft-repair,62,>50K
0,10,Husband,Private,United-States,Masters,40,329355,Married-civ-spouse,White,0,Female,Craft-repair,43,>50K
0,10,Husband,Private,United-States,Some-college,50,82463,Married-civ-spouse,White,0,Male,Transport-moving,23,<=50K
0,13,Not-in-family,Private,Mexico,11th,40,318722,Married-civ-spouse,Black,0,Male,Sales,43,<=50K
0,9,Own-child,Private,United-States,HS-grad,30,142610,Married-civ-spouse,White,0,Male,Craft-repair,48,>50K
0,13,Own-child,Private,United-States,Bachelors,40,167416,Never-married,White,0,Male,Craft-repair,48,<=50K
0,13,Husband,Federal-gov,United-States,Bachelors,40,73491,Married-civ-spouse,White,0,Male,Sales,45,<=50K
0,9,Not-in-family,Self-emp-not-inc,United-States,HS-grad,40,123324,Never-married,White,0,Male,Craft-repair,45,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,248908,Married-civ-spouse,White,0,Male,Sales,26,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,188723,Married-civ-spouse,White,0,Male,Machine-op-inspct,56,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,205414,Married-civ-spouse,White,0,Male,Handlers-cleaners,51,<=50K
0,9,Husband,Private,United-States,Masters,40,182977,Married-civ-spouse,White,0,Male,Handlers-cleaners,34,<=50K
0,10,Husband,Private,United-States,Bachelors,52,105624,Never-married,White,0,Female,Adm-clerical,55,<=50K
0,13,Husband,Private,United-States,HS-grad,40,97329,Married-civ-spouse,White,0,Male,Sales,34,<=50K
0,12,Husband,Private,United-States,10th,16,192226,Never-married,White,0,Male,Sales,29,>50K
0,13,Husband,Private,United-States,HS-grad,40,188716,Married-civ-spouse,White,0,Male,Other-service,19,<=50K
0,14,Wife,Private,United-States,Some-college,40,124583,Divorced,White,0,Male,Craft-repair,43,<=50K
0,9,Husband,Private,United-States,HS-grad,40,282042,Married-civ-spouse,White,0,Male,Sales,22,<=50K
0,9,Husband,Private,United-States,HS-grad,40,405894,Married-civ-spouse,White,0,Male,Craft-repair,32,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,85872,Married-civ-spouse,White,0,Male,Prof-specialty,39,>50K
0,9,Not-in-family,Private,United-States,HS-grad,55,163265,Divorced,White,0,Male,Farming-fishing,36,<=50K
0,9,Husband,Private,United-States,Bachelors,35,212050,Married-civ-spouse,White,0,Male,Craft-repair,24,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,213721,Married-civ-spouse,Black,0,Male,Other-service,36,>50K
0,9,Unmarried,Private,United-States,Assoc-acdm,41,171572,Married-spouse-absent,Black,0,Male,Farming-fishing,40,<=50K
0,9,Own-child,Private,United-States,HS-grad,55,47660,Married-civ-spouse,White,0,Male,Other-service,35,>50K
0,12,Husband,Private,United-States,Bachelors,50,185845,Married-civ-spouse,White,0,Male,Transport-moving,43,<=50K
0,10,Husband,Private,United-States,Some-college,40,124963,Married-civ-spouse,White,0,Male,Transport-moving,17,>50K
0,11,Own-child,Private,United-States,HS-grad,40,209211,Never-married,White,0,Male,Sales,28,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,39352,Married-civ-spouse,White,1902,Male,Craft-repair,27,<=50K
0,10,Own-child,Private,United-States,Doctorate,40,221085,Never-married,White,0,Male,Handlers-cleaners,54,<=50K
0,14,Husband,Self-emp-not-inc,United-States,HS-grad,40,313729,Married-civ-spouse,Black,0,Male,Sales,39,>50K
0,9,Husband,Private,United-States,9th,40,115438,Divorced,White,0,Male,Exec-managerial,39,>50K
0,13,Husband,Private,United-States,Bachelors,40,247232,Married-civ-spouse,White,0,Female,Prof-specialty,28,<=50K
0,13,Not-in-family,Private,United-States,Some-college,40,111797,Never-married,White,0,Male,Adm-clerical,68,<=50K
0,13,Husband,Private,United-States,11th,50,211319,Divorced,White,0,Male,Prof-specialty,62,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,30,211028,Married-civ-spouse,White,0,Male,Exec-managerial,37,>50K
0,13,Husband,Private,United-States,Assoc-acdm,40,178711,Married-civ-spouse,White,0,Female,Adm-clerical,54,<=50K
0,9,Not-in-family,Private,United-States,Some-college,40,188909,Never-married,White,0,Female,Machine-op-inspct,22,<=50K
0,9,Own-child,Private,United-States,HS-grad,30,76625,Married-civ-spouse,White,0,Male,Sales,29,<=50K
0,9,Wife,Private,United-States,HS-grad,40,63825,Married-civ-spouse,White,0,Female,Craft-repair,30,<=50K
0,6,Own-child,Private,United-States,HS-grad,20,182943,Married-civ-spouse,Amer-Indian-Eskimo,0,Male,Craft-repair,28,<=50K
0,9,Unmarried,Private,United-States,Bachelors,40,138567,Never-married,White,0,Female,Prof-specialty,44,<=50K
0,9,Not-in-family,Self-emp-not-inc,United-States,HS-grad,40,173987,Married-civ-spouse,White,0,Male,Adm-clerical,40,>50K
0,11,Husband,Private,United-States,11th,40,235088,Never-married,White,0,Male,Handlers-cleaners,55,<=50K
0,9,Husband,Private,United-States,Assoc-voc,40,126729,Married-civ-spouse,White,0,Male,Sales,60,<=50K
0,9,Husband,Private,United-States,9th,40,214129,Never-married,White,0,Male,Handlers-cleaners,28,<=50K
0,13,Husband,Private,United-States,Some-college,40,554317,Married-civ-spouse,White,0,Female,Craft-repair,21,<=50K
0,9,Unmarried,Private,United-States,HS-grad,40,141612,Married-civ-spouse,White,0,Male,Craft-repair,36,<=50K
0,14,Husband,Private,United-States,Bachelors,40,182422,Married-civ-spouse,White,0,Male,Exec-managerial,36,<=50K
0,9,Husband,Private,United-States,HS-grad,40,98130,Married-civ-spouse,White,0,Male,Prof-specialty,27,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,118520,Never-married,White,0,Male,Exec-managerial,24,<=50K
0,13,Not-in-family,Private,United-States,Some-college,40,213616,Never-married,White,0,Female,Craft-repair,24,<=50K
0,10,Husband,Private,United-States,Assoc-voc,40,248522,Married-civ-spouse,White,0,Male,Sales,41,<=50K
0,9,Not-in-family,State-gov,United-States,Some-college,40,167820,Never-married,White,0,Female,Sales,39,<=50K
0,13,Not-in-family,Private,United-States,HS-grad,40,107322,Never-married,White,0,Female,Adm-clerical,23,<=50K
0,14,Not-in-family,Private,United-States,HS-grad,50,152954,Never-married,White,0,Male,Other-service,21,>50K
0,9,Not-in-family,State-gov,United-States,HS-grad,40,247765,Never-married,White,0,Male,Craft-repair,30,<=50K
0,13,Not-in-family,Private,United-States,Assoc-voc,40,111721,Married-civ-spouse,White,0,Female,Sales,29,<=50K
0,13,Unmarried,Private,United-States,Bachelors,60,145246,Married-civ-spouse,White,0,Male,Handlers-cleaners,50,<=50K
0,11,Not-in-family,Private,United-States,Bachelors,40,178894,Never-married,White,0,Female,Other-service,24,<=50K
0,9,Husband,Federal-gov,United-States,HS-grad,40,188644,Married-civ-spouse,White,0,Male,Craft-repair,28,<=50K
0,13,Own-child,Private,United-States,Bachelors,40,191204,Never-married,White,0,Female,Transport-moving,21,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,106492,Never-married,White,0,Female,Craft-repair,33,<=50K
0,10,Husband,Private,United-States,HS-grad,40,185068,Married-civ-spouse,White,0,Male,Transport-moving,32,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,50,94610,Divorced,White,0,Male,Machine-op-inspct,29,<=50K
0,9,Husband,Private,United-States,HS-grad,40,212065,Married-civ-spouse,White,0,Male,Prof-specialty,47,<=50K
0,10,Husband,Private,United-States,Some-college,44,403401,Married-civ-spouse,White,0,Male,Prof-specialty,34,>50K
0,10,Unmarried,Private,United-States,Assoc-voc,40,406036,Married-civ-spouse,White,0,Male,Prof-specialty,27,<=50K
0,9,Husband,Private,United-States,HS-grad,40,183034,Widowed,White,0,Male,Prof-specialty,36,>50K
0,9,Own-child,Private,United-States,Some-college,40,285856,Married-civ-spouse,White,0,Female,Handlers-cleaners,38,<=50K
0,9,Own-child,Private,United-States,Assoc-voc,40,121268,Never-married,White,0,Female,Adm-clerical,33,<=50K
0,13,Husband,Federal-gov,United-States,Some-college,40,101503,Never-married,White,0,Male,Transport-moving,26,>50K
0,13,Own-child,State-gov,United-States,11th,40,411595,Never-married,White,0,Male,Adm-clerical,44,>50K
0,10,Not-in-family,Private,United-States,Some-college,40,142552,Never-married,Black,0,Male,Adm-clerical,45,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,132491,Married-civ-spouse,White,0,Female,Handlers-cleaners,38,<=50K
0,10,Husband,Private,United-States,Some-college,40,167350,Never-married,White,0,Male,Sales,48,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,105817,Never-married,White,0,Male,Machine-op-inspct,23,<=50K
0,13,Unmarried,Private,United-States,Some-college,40,296711,Married-civ-spouse,White,0,Male,Sales,52,<=50K
0,9,Husband,Private,United-States,HS-grad,40,183578,Married-civ-spouse,White,0,Male,Machine-op-inspct,28,<=50K
0,9,Husband,Private,United-States,HS-grad,41,246416,Married-civ-spouse,Asian-Pac-Islander,0,Male,Machine-op-inspct,32,<=50K
0,9,Husband,Private,United-States,Some-college,40,150057,Married-civ-spouse,White,0,Male,Prof-specialty,25,>50K
0,13,Unmarried,Private,United-States,HS-grad,40,257616,Married-civ-spouse,White,0,Male,Transport-moving,37,<=50K
0,10,Own-child,Private,United-States,Bachelors,40,183621,Never-married,White,0,Male,Other-service,19,<=50K
5013,14,Husband,Private,United-States,Bachelors,40,185811,Married-civ-spouse,White,0,Male,Exec-managerial,27,<=50K
0,9,Husband,Private,United-States,HS-grad,35,263590,Married-civ-spouse,White,0,Male,Craft-repair,48,<=50K
4386,10,Husband,Private,United-States,Some-college,40,113363,Married-civ-spouse,White,0,Male,Craft-repair,35,<=50K
0,10,Husband,Private,United-States,Some-college,40,176758,Married-civ-spouse,White,0,Male,Sales,55,>50K
0,9,Husband,Private,United-States,9th,40,520759,Never-married,White,0,Female,Tech-support,25,<=50K
0,6,Own-child,Private,United-States,HS-grad,40,172458,Married-civ-spouse,White,0,Female,Machine-op-inspct,48,>50K
0,9,Unmarried,Private,United-States,HS-grad,40,219404,Never-married,White,0,Male,Machine-op-inspct,38,<=50K
0,13,Husband,Private,United-States,Some-college,10,91962,Married-civ-spouse,White,0,Female,Exec-managerial,37,<=50K
0,9,Not-in-family,Private,United-States,Prof-school,40,168894,Never-married,White,0,Female,Exec-managerial,30,<=50K
0,10,Husband,Self-emp-not-inc,United-States,Some-college,40,240988,Widowed,White,0,Male,Craft-repair,53,<=50K
0,13,Husband,Private,United-States,Assoc-voc,40,230789,Married-civ-spouse,White,0,Male,Sales,18,<=50K
0,13,Unmarried,Private,United-States,Bachelors,40,166847,Married-civ-spouse,White,0,Female,Exec-managerial,39,<=50K
0,9,Unmarried,Private,United-States,HS-grad,40,261594,Divorced,White,0,Female,Sales,36,<=50K
0,9,Own-child,Private,United-States,HS-grad,55,282454,Never-married,White,0,Male,Sales,41,<=50K
0,7,Husband,Self-emp-not-inc,United-States,Bachelors,40,161322,Married-civ-spouse,White,0,Male,Exec-managerial,59,<=50K
0,10,Husband,Private,United-States,Some-college,40,104939,Married-civ-spouse,White,0,Male,Tech-support,30,<=50K
0,13,Husband,Private,United-States,HS-grad,45,130206,Never-married,White,0,Male,Other-service,53,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,252629,Never-married,White,0,Male,Exec-managerial,55,>50K
0,9,Husband,Private,United-States,HS-grad,40,363375,Married-civ-spouse,White,0,Male,Craft-repair,41,>50K
0,9,Husband,Private,United-States,HS-grad,50,169527,Married-civ-spouse,White,0,Male,Sales,41,>50K
0,9,Husband,Private,United-States,HS-grad,40,151780,Married-civ-spouse,White,0,Male,Prof-specialty,32,<=50K
0,10,Husband,Private,United-States,Prof-school,40,84420,Married-civ-spouse,White,0,Male,Sales,36,>50K
0,13,Husband,Private,United-States,HS-grad,40,297322,Married-civ-spouse,White,0,Male,Sales,37,>50K
0,10,Husband,Self-emp-not-inc,United-States,Some-college,40,283842,Married-civ-spouse,Asian-Pac-Islander,0,Male,Prof-specialty,34,<=50K
0,12,Husband,Private,United-States,Bachelors,40,74949,Never-married,White,0,Male,Sales,33,<=50K
0,9,Husband,Private,United-States,HS-grad,40,174720,Married-civ-spouse,White,0,Female,Craft-repair,37,<=50K
0,9,Husband,Private,United-States,HS-grad,40,63948,Married-civ-spouse,White,0,Male,Craft-repair,60,<=50K
0,13,Husband,Private,United-States,Some-college,40,199641,Never-married,White,0,Male,Other-service,53,>50K
0,12,Own-child,Private,United-States,Bachelors,40,92864,Never-married,White,0,Male,Prof-specialty,42,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,160129,Never-married,White,0,Male,Sales,32,<=50K
0,13,Not-in-family,Private,United-States,Some-college,40,52316,Never-married,White,0,Male,Other-service,44,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,230440,Never-married,White,0,Male,Prof-specialty,55,>50K
0,9,Not-in-family,Private,United-States,HS-grad,45,199759,Married-civ-spouse,White,0,Male,Adm-clerical,40,>50K
0,9,Husband,Private,United-States,HS-grad,50,59948,Married-civ-spouse,Black,0,Female,Exec-managerial,22,<=50K
0,9,Husband,Self-emp-not-inc,United-States,HS-grad,40,134533,Married-civ-spouse,White,0,Female,Prof-specialty,18,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,317438,Married-civ-spouse,Black,0,Male,Sales,22,<=50K
